mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__activation,param_regressor__alpha,param_regressor__hidden_layer_sizes,param_regressor__learning_rate_init,params,split0_test_r2,split1_test_r2,split2_test_r2,mean_test_r2,std_test_r2,rank_test_r2,split0_train_r2,split1_train_r2,split2_train_r2,mean_train_r2,std_train_r2,split0_test_mae,split1_test_mae,split2_test_mae,mean_test_mae,std_test_mae,rank_test_mae,split0_train_mae,split1_train_mae,split2_train_mae,mean_train_mae,std_train_mae,split0_test_neg_root_mean_squared_error,split1_test_neg_root_mean_squared_error,split2_test_neg_root_mean_squared_error,mean_test_neg_root_mean_squared_error,std_test_neg_root_mean_squared_error,rank_test_neg_root_mean_squared_error,split0_train_neg_root_mean_squared_error,split1_train_neg_root_mean_squared_error,split2_train_neg_root_mean_squared_error,mean_train_neg_root_mean_squared_error,std_train_neg_root_mean_squared_error
30.196897824605305,7.379405150385019,0.0665272871653239,0.00040860800592968825,relu,0.0007505159298527952,"(100,)",0.09756320330745594,"{'regressor__activation': 'relu', 'regressor__alpha': 0.0007505159298527952, 'regressor__hidden_layer_sizes': (100,), 'regressor__learning_rate_init': 0.09756320330745594}",-14.947588037855716,-4.781460456927936,-21.53582788105024,-13.754958791944631,6.891733228260967,17,0.5377208208524475,0.5132384943234884,0.4949333530584531,0.5152975560781297,0.017528484466482887,110.35954545017913,71.94276535560815,113.76130592595443,98.6878722439139,18.962569277989235,4,21.567164910316666,22.28822956169238,20.772554942873487,21.542649804960845,0.6190143403432609,-154.29115720948755,-92.25279311179881,-215.51226422939408,-154.01873818356015,50.32083706339811,17,-28.681106781169138,-30.131003816392578,-27.670936526486084,-28.8276823746826,1.0096521087903954
77.12420026461284,34.98111681585193,0.1790002981821696,0.011428038049857389,tanh,0.003954165025399161,"(100, 50)",0.01076721140063839,"{'regressor__activation': 'tanh', 'regressor__alpha': 0.003954165025399161, 'regressor__hidden_layer_sizes': (100, 50), 'regressor__learning_rate_init': 0.01076721140063839}",-1.0479931978833865,-2.378175203571815,-0.45250450640243867,-1.29289096928588,0.8049981769389829,3,0.46322811625216387,0.4084795764756153,0.4230769630758323,0.43159488526787043,0.02314831744451841,45.72538729014058,49.28719135722615,41.95158937960192,45.65472267565622,2.9951637917745884,18,23.83069644529613,25.087556479937074,22.114294944098116,23.677515956443774,1.2186520522688569,-55.291425528044854,-70.51829919323134,-54.713434256447044,-60.174386325907754,7.318056141380614,3,-30.905702470375253,-33.21546675287677,-29.573890031146327,-31.231686418132785,1.5044311008282505
23.67311716079712,13.181523947471367,0.24428590138753256,0.006888531687363459,tanh,0.002510254660260117,"(150, 75)",0.061999665778262096,"{'regressor__activation': 'tanh', 'regressor__alpha': 0.002510254660260117, 'regressor__hidden_layer_sizes': (150, 75), 'regressor__learning_rate_init': 0.061999665778262096}",-0.6869253915329994,-10.291408840479717,-4.783394230664173,-5.253909487558963,3.9351038982895936,9,0.0031515234117779345,-0.0012720197006370615,-0.001768475743380904,3.7009322586656346e-05,0.0022116005756649716,38.76975432733962,83.49692838147358,66.71857893736833,62.995087215393845,18.448637125271304,14,33.47357395343599,34.34538327545401,30.868928370887467,32.89596186659249,1.4768573544347408,-50.18124936915297,-128.92430846742658,-109.17586208705855,-96.09380664121271,33.45118303891699,8,-42.117085890704864,-43.2147025034023,-38.970250157207516,-41.43401285043823,1.7988488010454413
24.152328809102375,18.154552936516968,0.16684468587239584,0.001947078987034252,tanh,0.00044388521115218394,"(100, 50)",0.040106060757324084,"{'regressor__activation': 'tanh', 'regressor__alpha': 0.00044388521115218394, 'regressor__hidden_layer_sizes': (100, 50), 'regressor__learning_rate_init': 0.040106060757324084}",-9.075613302327097,-14.554803134295497,-0.1522579920109286,-7.927558142877841,5.935590373935843,13,-0.0014157636905596238,-0.0001933900891948337,0.1385723267990584,0.04565439100643465,0.0657047976090886,74.32370851068063,97.53942034352578,38.34118362735128,70.06810416051924,24.354197911446974,9,33.16159996655457,34.18377776434881,28.33787095107828,31.894416227327223,2.54924467101955,-122.63919120626993,-151.3188401255085,-48.731535478652305,-107.56318893681025,43.21653350280257,12,-42.21346011148024,-43.191419510819536,-36.13756807514255,-40.514149232480776,3.120357684279694
19.410897334416706,9.62792761234847,0.1675875186920166,0.0025173453420488353,tanh,0.00672522284353982,"(100, 50)",0.043515587449124475,"{'regressor__activation': 'tanh', 'regressor__alpha': 0.00672522284353982, 'regressor__hidden_layer_sizes': (100, 50), 'regressor__learning_rate_init': 0.043515587449124475}",-0.5078012100688873,-0.5191262585152099,-10.657341182216825,-3.8947562169336405,4.7818719224230035,6,-0.0006749622403388056,0.1334481884141835,0.003499649243343339,0.04542429180572934,0.06226562254225463,36.50281825525731,37.20403306415985,110.73466990291956,61.48050707411224,34.829129020855085,15,33.11185527278651,31.57259669012522,30.08108094676196,31.588510969891228,1.2373596087496788,-47.44228257494623,-47.28873315479626,-155.00117305075182,-83.24406292683143,50.739977889618324,6,-42.1978434320235,-40.202471692918174,-38.86764622476378,-40.42265378323515,1.3684330392782267
86.26544904708862,7.130625172747632,0.16649707158406576,0.0014681363278609282,tanh,0.005567102793432797,"(100, 50)",0.004131329245555858,"{'regressor__activation': 'tanh', 'regressor__alpha': 0.005567102793432797, 'regressor__hidden_layer_sizes': (100, 50), 'regressor__learning_rate_init': 0.004131329245555858}",-1.3298083138409296,-8.226623542500107,-3.6939716350132334,-4.416801163784757,2.861628553849985,7,0.5656557509997509,0.7437508538973958,0.5909373918401433,0.63344799891243,0.07867583366477685,47.45103621460381,79.4152772664026,75.13196424773844,67.33275924291495,14.166836286078425,11,20.210499215765065,16.070940625950577,18.191614398250792,18.157684746655477,1.6901380112424276,-58.97305517132447,-116.54191360227668,-98.35704254940963,-91.2906704410036,24.027672606692455,7,-27.80102302647286,-21.861839470349473,-24.902583482483504,-24.855148659768613,2.4248935200177484
22.63336173693339,16.116000576091867,0.17003297805786133,0.004902410618282187,tanh,0.007851328233611145,"(100, 50)",0.04051502360018144,"{'regressor__activation': 'tanh', 'regressor__alpha': 0.007851328233611145, 'regressor__hidden_layer_sizes': (100, 50), 'regressor__learning_rate_init': 0.04051502360018144}",-9.161734071131574,-11.697783967035974,-0.05253464096539817,-6.970684226377649,5.000232163492275,11,-0.0014243194427903116,-0.00018671598924435706,0.04712273034881098,0.015170564972258771,0.022599241429230373,73.19856480299919,86.02026351021347,36.544161895925065,65.25433006971258,20.965118758865735,12,33.161033645548095,34.18221563025246,29.610067842820424,32.31777237287366,1.9594984099720167,-123.16220196459707,-136.71768979724254,-46.57506078177211,-102.15165084787058,39.68631867639541,10,-42.21364043974508,-43.19127540652203,-38.00738558153998,-41.13743380926903,2.248976650686348
72.75943374633789,9.98557915861613,0.23572508494059244,0.0032479863419565443,tanh,0.006078999788110852,"(150, 75)",0.00984925020519195,"{'regressor__activation': 'tanh', 'regressor__alpha': 0.006078999788110852, 'regressor__hidden_layer_sizes': (150, 75), 'regressor__learning_rate_init': 0.00984925020519195}",-2.233845825632815,-1.052871453320396,-0.4262442455976847,-1.2376538415169653,0.749428344930141,2,0.4735970623954753,0.4074980108831042,0.4526356458496994,0.44457690637609293,0.02757992765444182,52.39319602163411,41.54176882157263,40.98934072780418,44.97476852367031,5.25046627177722,19,23.196962505588942,25.28784249226458,21.421508883458852,23.302104627104125,1.5801740501039154,-69.47894057738753,-54.97201066021538,-54.21658813429286,-59.55584645729859,7.0234613254565375,2,-30.605740510192124,-33.24301410698686,-28.806319212015357,-30.885024609731445,1.8220071540214788
74.30803537368774,24.70392692113811,0.07466467221577962,0.00047429397342671356,relu,0.005308342600258237,"(100, 50)",0.033533033076326435,"{'regressor__activation': 'relu', 'regressor__alpha': 0.005308342600258237, 'regressor__hidden_layer_sizes': (100, 50), 'regressor__learning_rate_init': 0.033533033076326435}",-264.68161094780595,-2.289365206136151,-1.7180921056473761,-89.56302275319649,123.82776085270955,18,0.7224076750646529,0.7130916713441284,0.748005848722876,0.7278350650438857,0.014761263879913776,469.8992082396951,54.633886484548874,58.34846552146881,194.29385341523758,194.8883154190142,3,16.556511118771507,18.21934215282264,15.25390586933509,16.676586380309747,1.2136080199639478,-629.7588511278313,-69.58518583295042,-74.845779502663,-258.0632721544816,262.83723865121004,18,-22.22529155440005,-23.132739398398005,-19.54540814130474,-21.634479698034266,1.5229424095581936
14.143816312154135,0.46945547646690144,0.2302079200744629,0.0008681207998493137,tanh,0.007573201101373809,"(150, 75)",0.08387375091519295,"{'regressor__activation': 'tanh', 'regressor__alpha': 0.007573201101373809, 'regressor__hidden_layer_sizes': (150, 75), 'regressor__learning_rate_init': 0.08387375091519295}",-4.698644270783565,-11.581190688528425,-2.1338525192796105,-6.137895826197201,3.9888706338893147,10,-0.0003537754123947856,-0.001786758669216404,-0.0009450558642472018,-0.001028529981952797,0.0005879831062356688,58.53251602430918,83.74661932582195,51.116874907608214,64.46533675257977,13.966002208812553,13,33.490877047015765,34.38076321266741,30.802892534429507,32.891510931370895,1.520903120514487,-92.2315072592338,-136.08855937200755,-80.36639886349843,-102.89548849824659,23.965672183820566,11,-42.191070763713256,-43.22580909223465,-38.9542307494518,-41.45703686846657,1.8194687327461148
